Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,Stage7,Stage8,Stages,Switches,Cap,Slew1,Slew2,Slew3,Slew4,Slew5,Slew6,Slew7,Slew8,Ileak,MaxI,EndTime
1,1,874,107,1,1,1,14,8,1000,2.8653e-11,0.0014,0.0014,0.7432754,0.09147880000000001,0.0014,0.0014,0.0014,0.0124474,2.61e-05,1.773e-02,2.468e-09
1,1,4,1,1,1,174,817,8,1000,2.8653e-11,0.0014,0.0014,0.0039494,0.0014,0.0014,0.0014,0.1484154,0.6948367999999999,2.61e-05,1.709e-02,2.602e-09
661,18,1,1,1,1,1,316,8,1000,2.8653e-11,0.562268,0.015846600000000002,0.0014,0.0014,0.0014,0.0014,0.0014,0.269087,2.61e-05,1.910e-02,2.333e-09
441,522,1,1,1,1,32,1,8,1000,2.8653e-11,0.375312,0.4441458,0.0014,0.0014,0.0014,0.0014,0.027743800000000002,0.0014,2.61e-05,1.978e-02,2.238e-09
1,1,1,302,32,1,1,661,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.2571898,0.027743800000000002,0.0014,0.0014,0.562268,2.61e-05,1.741e-02,2.448e-09
1,297,1,1,1,38,1,660,8,1000,2.8653e-11,0.0014,0.2529408,0.0014,0.0014,0.0014,0.0328426,0.0014,0.5614182,2.61e-05,1.698e-02,2.419e-09
1,1,37,1,1,283,675,1,8,1000,2.8653e-11,0.0014,0.0014,0.0319928,0.0014,0.0014,0.2410436,0.5741652,0.0014,2.61e-05,1.794e-02,2.461e-09
395,564,1,36,1,1,1,1,8,1000,2.8653e-11,0.33622119999999994,0.4798374,0.0014,0.031142999999999997,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.940e-02,2.243e-09
31,1,1,1,1,118,1,846,8,1000,2.8653e-11,0.026893999999999998,0.0014,0.0014,0.0014,0.0014,0.1008266,0.0014,0.719481,2.61e-05,1.681e-02,2.603e-09
815,1,1,144,1,1,36,1,8,1000,2.8653e-11,0.6931372,0.0014,0.0014,0.12292140000000001,0.0014,0.0014,0.031142999999999997,0.0014,2.61e-05,1.870e-02,2.357e-09
1,458,1,1,524,1,1,13,8,1000,2.8653e-11,0.0014,0.3897586,0.0014,0.0014,0.4458454,0.0014,0.0014,0.0115976,2.61e-05,1.909e-02,2.313e-09
23,201,771,1,1,1,1,1,8,1000,2.8653e-11,0.020095599999999998,0.17136,0.6557459999999999,0.0014,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.725e-02,2.371e-09
1,420,1,2,1,573,1,1,8,1000,2.8653e-11,0.0014,0.35746619999999996,0.0014,0.0022498,0.0014,0.48748559999999996,0.0014,0.0014,2.61e-05,1.816e-02,2.354e-09
39,1,1,759,1,1,1,197,8,1000,2.8653e-11,0.0336924,0.0014,0.0014,0.6455484,0.0014,0.0014,0.0014,0.16796080000000002,2.61e-05,1.895e-02,2.433e-09
9,1,1,515,1,471,1,1,8,1000,2.8653e-11,0.0081984,0.0014,0.0014,0.43819719999999995,0.0014,0.400806,0.0014,0.0014,2.61e-05,1.958e-02,2.375e-09
1,1,16,1,1,1,20,959,8,1000,2.8653e-11,0.0014,0.0014,0.014147,0.0014,0.0014,0.0014,0.017546199999999998,0.8155083999999999,2.61e-05,1.672e-02,2.719e-09
1,1,93,1,1,1,8,894,8,1000,2.8653e-11,0.0014,0.0014,0.07958160000000002,0.0014,0.0014,0.0014,0.007348599999999999,0.7602714,2.61e-05,1.665e-02,2.645e-09
956,1,1,1,1,1,6,33,8,1000,2.8653e-11,0.812959,0.0014,0.0014,0.0014,0.0014,0.0014,0.0056489999999999995,0.0285936,2.61e-05,1.720e-02,2.455e-09
1,1,1,25,1,201,1,769,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.021795199999999997,0.0014,0.17136,0.0014,0.6540463999999999,2.61e-05,1.716e-02,2.550e-09
612,1,1,1,35,348,1,1,8,1000,2.8653e-11,0.5206278,0.0014,0.0014,0.0014,0.0302932,0.2962806,0.0014,0.0014,2.61e-05,1.950e-02,2.293e-09
3,1,1,1,976,1,1,16,8,1000,2.8653e-11,0.0030995999999999997,0.0014,0.0014,0.0014,0.829955,0.0014,0.0014,0.014147,2.61e-05,1.680e-02,2.622e-09
1,1,557,1,418,1,20,1,8,1000,2.8653e-11,0.0014,0.0014,0.4738888,0.0014,0.3557666,0.0014,0.017546199999999998,0.0014,2.61e-05,1.999e-02,2.338e-09
812,1,34,1,1,1,1,149,8,1000,2.8653e-11,0.6905878000000001,0.0014,0.029443399999999998,0.0014,0.0014,0.0014,0.0014,0.12717040000000002,2.61e-05,1.885e-02,2.373e-09
1,958,32,5,1,1,1,1,8,1000,2.8653e-11,0.0014,0.8146586,0.027743800000000002,0.0047992,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.695e-02,2.504e-09
1,570,414,1,1,1,1,11,8,1000,2.8653e-11,0.0014,0.4849362,0.3523674,0.0014,0.0014,0.0014,0.0014,0.009898,2.61e-05,2.011e-02,2.289e-09
915,26,1,1,1,54,1,1,8,1000,2.8653e-11,0.7781172000000001,0.022645,0.0014,0.0014,0.0014,0.0464394,0.0014,0.0014,2.61e-05,1.749e-02,2.430e-09
445,1,1,513,37,1,1,1,8,1000,2.8653e-11,0.37871119999999997,0.0014,0.0014,0.4364976,0.0319928,0.0014,0.0014,0.0014,2.61e-05,1.927e-02,2.269e-09
1,98,1,1,1,32,865,1,8,1000,2.8653e-11,0.0014,0.0838306,0.0014,0.0014,0.0014,0.027743800000000002,0.7356272,0.0014,2.61e-05,1.653e-02,2.579e-09
618,1,1,1,1,19,1,358,8,1000,2.8653e-11,0.5257265999999999,0.0014,0.0014,0.0014,0.0014,0.0166964,0.0014,0.3047786,2.61e-05,1.890e-02,2.331e-09
302,39,1,1,1,654,1,1,8,1000,2.8653e-11,0.2571898,0.0336924,0.0014,0.0014,0.0014,0.5563194,0.0014,0.0014,2.61e-05,1.717e-02,2.337e-09
1,90,1,1,2,903,1,1,8,1000,2.8653e-11,0.0014,0.07703220000000001,0.0014,0.0014,0.0022498,0.7679195999999999,0.0014,0.0014,2.61e-05,1.671e-02,2.574e-09
1,1,1,1,92,896,1,7,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.0787318,0.7619710000000001,0.0014,0.006498799999999999,2.61e-05,1.697e-02,2.593e-09
1,222,1,730,1,1,1,43,8,1000,2.8653e-11,0.0014,0.1892058,0.0014,0.6209041999999999,0.0014,0.0014,0.0014,0.0370916,2.61e-05,1.784e-02,2.361e-09
578,1,1,1,1,382,35,1,8,1000,2.8653e-11,0.4917346,0.0014,0.0014,0.0014,0.0014,0.32517379999999996,0.0302932,0.0014,2.61e-05,1.962e-02,2.291e-09
68,1,1,1,27,1,900,1,8,1000,2.8653e-11,0.058336599999999995,0.0014,0.0014,0.0014,0.0234948,0.0014,0.7653702,0.0014,2.61e-05,1.651e-02,2.615e-09
1,1,1,961,1,1,2,32,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.8172079999999999,0.0014,0.0014,0.0022498,0.027743800000000002,2.61e-05,1.700e-02,2.573e-09
32,1,1,329,1,1,1,634,8,1000,2.8653e-11,0.027743800000000002,0.0014,0.0014,0.28013439999999995,0.0014,0.0014,0.0014,0.5393234,2.61e-05,1.756e-02,2.430e-09
1,752,41,202,1,1,1,1,8,1000,2.8653e-11,0.0014,0.6395997999999999,0.035392,0.1722098,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.924e-02,2.332e-09
419,1,1,1,567,1,1,9,8,1000,2.8653e-11,0.3566164,0.0014,0.0014,0.0014,0.4823868,0.0014,0.0014,0.0081984,2.61e-05,1.831e-02,2.307e-09
13,1,1,161,1,821,1,1,8,1000,2.8653e-11,0.0115976,0.0014,0.0014,0.137368,0.0014,0.698236,0.0014,0.0014,2.61e-05,1.694e-02,2.517e-09
1,268,1,1,1,31,1,696,8,1000,2.8653e-11,0.0014,0.22829660000000002,0.0014,0.0014,0.0014,0.026893999999999998,0.0014,0.592011,2.61e-05,1.677e-02,2.447e-09
686,1,1,1,1,273,36,1,8,1000,2.8653e-11,0.5835130000000001,0.0014,0.0014,0.0014,0.0014,0.23254560000000002,0.031142999999999997,0.0014,2.61e-05,1.983e-02,2.310e-09
1,1,1,34,322,639,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.029443399999999998,0.2741858,0.5435724000000001,0.0014,0.0014,2.61e-05,1.836e-02,2.414e-09
1,35,701,259,1,1,1,1,8,1000,2.8653e-11,0.0014,0.0302932,0.59626,0.22064840000000002,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.945e-02,2.353e-09
6,1,1,695,1,1,1,294,8,1000,2.8653e-11,0.0056489999999999995,0.0014,0.0014,0.5911612,0.0014,0.0014,0.0014,0.2503914,2.61e-05,1.960e-02,2.417e-09
585,1,397,13,1,1,1,1,8,1000,2.8653e-11,0.4976832,0.0014,0.33792079999999997,0.0115976,0.0014,0.0014,0.0014,0.0014,2.61e-05,2.000e-02,2.261e-09
1,77,1,1,886,1,32,1,8,1000,2.8653e-11,0.0014,0.06598480000000001,0.0014,0.0014,0.753473,0.0014,0.027743800000000002,0.0014,2.61e-05,1.700e-02,2.540e-09
1,1,1,1,4,887,1,104,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.0039494,0.7543228000000001,0.0014,0.0889294,2.61e-05,1.765e-02,2.599e-09
1,1,392,565,38,1,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.33367179999999996,0.4806872,0.0328426,0.0014,0.0014,0.0014,2.61e-05,1.932e-02,2.309e-09
1,1,1,274,1,20,701,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.2333954,0.0014,0.017546199999999998,0.59626,0.0014,2.61e-05,1.735e-02,2.454e-09
29,54,1,1,1,1,1,912,8,1000,2.8653e-11,0.0251944,0.0464394,0.0014,0.0014,0.0014,0.0014,0.0014,0.7755678,2.61e-05,1.655e-02,2.658e-09
759,1,1,1,231,5,1,1,8,1000,2.8653e-11,0.6455484,0.0014,0.0014,0.0014,0.19685400000000003,0.0047992,0.0014,0.0014,2.61e-05,1.930e-02,2.338e-09
1,1,321,1,658,1,1,16,8,1000,2.8653e-11,0.0014,0.0014,0.27333599999999997,0.0014,0.5597186,0.0014,0.0014,0.014147,2.61e-05,1.810e-02,2.372e-09
1,1,244,1,749,1,2,1,8,1000,2.8653e-11,0.0014,0.0014,0.2079014,0.0014,0.6370504,0.0014,0.0022498,0.0014,2.61e-05,1.747e-02,2.418e-09
1,43,1,1,294,1,1,658,8,1000,2.8653e-11,0.0014,0.0370916,0.0014,0.0014,0.2503914,0.0014,0.0014,0.5597186,2.61e-05,1.746e-02,2.443e-09
1,1,613,369,1,1,13,1,8,1000,2.8653e-11,0.0014,0.0014,0.5214776,0.3141264,0.0014,0.0014,0.0115976,0.0014,2.61e-05,2.005e-02,2.317e-09
1,1,1,1,1,335,11,649,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.0014,0.28523319999999996,0.009898,0.5520704,2.61e-05,1.803e-02,2.475e-09
1,793,1,38,164,1,1,1,8,1000,2.8653e-11,0.0014,0.6744416,0.0014,0.0328426,0.13991740000000003,0.0014,0.0014,0.0014,2.61e-05,1.890e-02,2.365e-09
1,1,1,380,603,1,1,12,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.3234742,0.5129796,0.0014,0.0014,0.0107478,2.61e-05,1.874e-02,2.374e-09
651,1,1,311,33,1,1,1,8,1000,2.8653e-11,0.55377,0.0014,0.0014,0.26483799999999996,0.0285936,0.0014,0.0014,0.0014,2.61e-05,2.006e-02,2.281e-09
749,1,6,1,240,1,1,1,8,1000,2.8653e-11,0.6370504,0.0014,0.0056489999999999995,0.0014,0.20450220000000002,0.0014,0.0014,0.0014,2.61e-05,1.939e-02,2.324e-09
12,1,1,1,1,232,751,1,8,1000,2.8653e-11,0.0107478,0.0014,0.0014,0.0014,0.0014,0.1977038,0.63875,0.0014,2.61e-05,1.751e-02,2.512e-09
1,1,1,4,763,228,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0039494,0.6489476,0.1943046,0.0014,0.0014,2.61e-05,1.902e-02,2.461e-09
1,1,1,42,1,1,210,743,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0362418,0.0014,0.0014,0.17900820000000003,0.6319516,2.61e-05,1.742e-02,2.537e-09
53,1,1,1,13,1,929,1,8,1000,2.8653e-11,0.0455896,0.0014,0.0014,0.0014,0.0115976,0.0014,0.7900144,0.0014,2.61e-05,1.665e-02,2.647e-09
1,1,508,3,1,1,484,1,8,1000,2.8653e-11,0.0014,0.0014,0.4322486,0.0030995999999999997,0.0014,0.0014,0.4118534,0.0014,2.61e-05,1.892e-02,2.366e-09
1,1,1,664,1,291,40,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.5648174,0.0014,0.247842,0.0345422,0.0014,2.61e-05,2.004e-02,2.372e-09
1,27,1,1,129,839,1,1,8,1000,2.8653e-11,0.0014,0.0234948,0.0014,0.0014,0.1101744,0.7135324,0.0014,0.0014,2.61e-05,1.692e-02,2.533e-09
1,1,1,41,1,648,1,306,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.035392,0.0014,0.5512206,0.0014,0.260589,2.61e-05,1.974e-02,2.443e-09
1,1,1,647,316,1,32,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.5503708,0.269087,0.0014,0.027743800000000002,0.0014,2.61e-05,2.012e-02,2.377e-09
1,1,552,1,406,1,37,1,8,1000,2.8653e-11,0.0014,0.0014,0.4696398,0.0014,0.34556899999999996,0.0014,0.0319928,0.0014,2.61e-05,2.014e-02,2.328e-09
1,562,1,6,1,1,1,427,8,1000,2.8653e-11,0.0014,0.4781378,0.0014,0.0056489999999999995,0.0014,0.0014,0.0014,0.3634148,2.61e-05,1.882e-02,2.361e-09
1,1,74,1,1,883,38,1,8,1000,2.8653e-11,0.0014,0.0014,0.0634354,0.0014,0.0014,0.7509236,0.0328426,0.0014,2.61e-05,1.692e-02,2.574e-09
1,1,753,1,1,1,227,15,8,1000,2.8653e-11,0.0014,0.0014,0.6404496000000001,0.0014,0.0014,0.0014,0.1934548,0.0132972,2.61e-05,1.935e-02,2.410e-09
1,1,1,1,1,634,31,330,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.0014,0.5393234,0.026893999999999998,0.2809842,2.61e-05,2.001e-02,2.453e-09
1,1,1,879,1,109,7,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.7475244,0.0014,0.09317840000000001,0.006498799999999999,0.0014,2.61e-05,1.784e-02,2.509e-09
1,25,835,1,135,1,1,1,8,1000,2.8653e-11,0.0014,0.021795199999999997,0.7101332,0.0014,0.1152732,0.0014,0.0014,0.0014,2.61e-05,1.812e-02,2.438e-09
1,1,1,1,783,176,36,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.6659436,0.150115,0.031142999999999997,0.0014,2.61e-05,1.880e-02,2.467e-09
1,17,1,1,1,391,1,587,8,1000,2.8653e-11,0.0014,0.014996800000000001,0.0014,0.0014,0.0014,0.332822,0.0014,0.49938279999999996,2.61e-05,1.860e-02,2.463e-09
1,1,1,1,41,659,295,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.035392,0.5605684,0.2512412,0.0014,2.61e-05,1.973e-02,2.448e-09
405,1,1,565,25,1,1,1,8,1000,2.8653e-11,0.3447192,0.0014,0.0014,0.4806872,0.021795199999999997,0.0014,0.0014,0.0014,2.61e-05,1.878e-02,2.274e-09
1,237,731,1,1,1,1,27,8,1000,2.8653e-11,0.0014,0.2019528,0.621754,0.0014,0.0014,0.0014,0.0014,0.0234948,2.61e-05,1.794e-02,2.348e-09
1,1,530,13,1,452,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.45094419999999996,0.0115976,0.0014,0.3846598,0.0014,0.0014,2.61e-05,1.948e-02,2.353e-09
550,1,1,1,35,1,410,1,8,1000,2.8653e-11,0.46794020000000003,0.0014,0.0014,0.0014,0.0302932,0.0014,0.34896819999999995,0.0014,2.61e-05,1.890e-02,2.306e-09
883,1,1,71,1,1,41,1,8,1000,2.8653e-11,0.7509236,0.0014,0.0014,0.060885999999999996,0.0014,0.0014,0.035392,0.0014,2.61e-05,1.791e-02,2.399e-09
820,1,1,1,1,1,34,141,8,1000,2.8653e-11,0.6973862000000001,0.0014,0.0014,0.0014,0.0014,0.0014,0.029443399999999998,0.120372,2.61e-05,1.887e-02,2.362e-09
1,1,1,459,1,506,1,30,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.39060839999999997,0.0014,0.43054899999999996,0.0014,0.0260442,2.61e-05,1.955e-02,2.366e-09
767,1,221,7,1,1,1,1,8,1000,2.8653e-11,0.6523468,0.0014,0.188356,0.006498799999999999,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.911e-02,2.318e-09
1,23,1,211,761,1,1,1,8,1000,2.8653e-11,0.0014,0.020095599999999998,0.0014,0.17985800000000002,0.6472479999999999,0.0014,0.0014,0.0014,2.61e-05,1.745e-02,2.436e-09
1,20,161,1,1,814,1,1,8,1000,2.8653e-11,0.0014,0.017546199999999998,0.137368,0.0014,0.0014,0.6922874,0.0014,0.0014,2.61e-05,1.691e-02,2.489e-09
1,665,41,1,1,289,1,1,8,1000,2.8653e-11,0.0014,0.5656672,0.035392,0.0014,0.0014,0.2461424,0.0014,0.0014,2.61e-05,1.979e-02,2.330e-09
1,510,1,13,472,1,1,1,8,1000,2.8653e-11,0.0014,0.4339482,0.0014,0.0115976,0.4016558,0.0014,0.0014,0.0014,2.61e-05,1.933e-02,2.313e-09
1,1,482,4,509,1,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.4101538,0.0039494,0.4330984,0.0014,0.0014,0.0014,2.61e-05,1.934e-02,2.326e-09
926,1,1,1,64,1,1,5,8,1000,2.8653e-11,0.7874650000000001,0.0014,0.0014,0.0014,0.0549374,0.0014,0.0014,0.0047992,2.61e-05,1.748e-02,2.431e-09
1,1,535,9,1,1,1,451,8,1000,2.8653e-11,0.0014,0.0014,0.4551932,0.0081984,0.0014,0.0014,0.0014,0.38381,2.61e-05,1.895e-02,2.378e-09
1,1,1,1,30,128,1,837,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.0260442,0.10932460000000001,0.0014,0.7118328,2.61e-05,1.689e-02,2.594e-09
1,1,1,1,166,1,33,796,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.14161700000000002,0.0014,0.0285936,0.676991,2.61e-05,1.698e-02,2.550e-09
1,1,684,1,1,21,290,1,8,1000,2.8653e-11,0.0014,0.0014,0.5818134,0.0014,0.0014,0.018396,0.2469922,0.0014,2.61e-05,1.972e-02,2.376e-09
1,1,938,1,37,1,20,1,8,1000,2.8653e-11,0.0014,0.0014,0.7976626,0.0014,0.0319928,0.0014,0.017546199999999998,0.0014,2.61e-05,1.720e-02,2.514e-09
1,707,25,1,1,1,1,263,8,1000,2.8653e-11,0.0014,0.6013588,0.021795199999999997,0.0014,0.0014,0.0014,0.0014,0.2240476,2.61e-05,1.936e-02,2.348e-09
1,324,650,1,21,1,1,1,8,1000,2.8653e-11,0.0014,0.2758854,0.5529202000000001,0.0014,0.018396,0.0014,0.0014,0.0014,2.61e-05,1.852e-02,2.310e-09
817,1,1,1,1,1,167,11,8,1000,2.8653e-11,0.6948367999999999,0.0014,0.0014,0.0014,0.0014,0.0014,0.1424668,0.009898,2.61e-05,1.885e-02,2.378e-09
1,1,19,1,26,1,1,950,8,1000,2.8653e-11,0.0014,0.0014,0.0166964,0.0014,0.022645,0.0014,0.0014,0.8078602,2.61e-05,1.668e-02,2.721e-09
1,1,651,1,40,1,304,1,8,1000,2.8653e-11,0.0014,0.0014,0.55377,0.0014,0.0345422,0.0014,0.2588894,0.0014,2.61e-05,1.980e-02,2.350e-09
1,313,1,641,41,1,1,1,8,1000,2.8653e-11,0.0014,0.2665376,0.0014,0.545272,0.035392,0.0014,0.0014,0.0014,2.61e-05,1.845e-02,2.327e-09
1,1,684,1,1,2,1,309,8,1000,2.8653e-11,0.0014,0.0014,0.5818134,0.0014,0.0014,0.0022498,0.0014,0.2631384,2.61e-05,1.950e-02,2.391e-09
1,64,1,1,1,22,909,1,8,1000,2.8653e-11,0.0014,0.0549374,0.0014,0.0014,0.0014,0.0192458,0.7730184,0.0014,2.61e-05,1.668e-02,2.631e-09
120,1,846,1,29,1,1,1,8,1000,2.8653e-11,0.10252620000000001,0.0014,0.719481,0.0014,0.0251944,0.0014,0.0014,0.0014,2.61e-05,1.718e-02,2.425e-09
1,18,1,1,728,1,1,249,8,1000,2.8653e-11,0.0014,0.015846600000000002,0.0014,0.0014,0.6192046,0.0014,0.0014,0.21215040000000002,2.61e-05,1.936e-02,2.466e-09
1,1,1,858,4,133,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.7296786,0.0039494,0.1135736,0.0014,0.0014,2.61e-05,1.807e-02,2.499e-09
1,345,1,648,1,2,1,1,8,1000,2.8653e-11,0.0014,0.2937312,0.0014,0.5512206,0.0014,0.0022498,0.0014,0.0014,2.61e-05,1.814e-02,2.330e-09
227,1,1,1,1,758,1,10,8,1000,2.8653e-11,0.1934548,0.0014,0.0014,0.0014,0.0014,0.6446986,0.0014,0.0090482,2.61e-05,1.687e-02,2.435e-09
88,1,1,1,1,14,893,1,8,1000,2.8653e-11,0.0753326,0.0014,0.0014,0.0014,0.0014,0.0124474,0.7594216,0.0014,2.61e-05,1.651e-02,2.605e-09
1,1,836,1,142,17,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.7109829999999999,0.0014,0.1212218,0.014996800000000001,0.0014,0.0014,2.61e-05,1.829e-02,2.441e-09
1,1,7,1,1,623,365,1,8,1000,2.8653e-11,0.0014,0.0014,0.006498799999999999,0.0014,0.0014,0.5299756,0.3107272,0.0014,2.61e-05,1.994e-02,2.444e-09
1,1,172,12,1,1,1,811,8,1000,2.8653e-11,0.0014,0.0014,0.1467158,0.0107478,0.0014,0.0014,0.0014,0.689738,2.61e-05,1.663e-02,2.557e-09
1,1,33,1,1,1,324,638,8,1000,2.8653e-11,0.0014,0.0014,0.0285936,0.0014,0.0014,0.0014,0.2758854,0.5427225999999999,2.61e-05,1.822e-02,2.484e-09
1,721,40,1,1,234,1,1,8,1000,2.8653e-11,0.0014,0.613256,0.0345422,0.0014,0.0014,0.1994034,0.0014,0.0014,2.61e-05,1.959e-02,2.340e-09
410,1,1,567,18,1,1,1,8,1000,2.8653e-11,0.34896819999999995,0.0014,0.0014,0.4823868,0.015846600000000002,0.0014,0.0014,0.0014,2.61e-05,1.868e-02,2.285e-09
315,29,651,1,1,1,1,1,8,1000,2.8653e-11,0.26823719999999995,0.0251944,0.55377,0.0014,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.802e-02,2.291e-09
9,1,874,1,1,1,1,112,8,1000,2.8653e-11,0.0081984,0.0014,0.7432754,0.0014,0.0014,0.0014,0.0014,0.0957278,2.61e-05,1.802e-02,2.483e-09
1,22,1,1,1,1,240,733,8,1000,2.8653e-11,0.0014,0.0192458,0.0014,0.0014,0.0014,0.0014,0.20450220000000002,0.6234535999999999,2.61e-05,1.757e-02,2.525e-09
631,15,1,1,1,1,1,349,8,1000,2.8653e-11,0.536774,0.0132972,0.0014,0.0014,0.0014,0.0014,0.0014,0.29713039999999996,2.61e-05,1.895e-02,2.314e-09
708,268,1,1,1,1,19,1,8,1000,2.8653e-11,0.6022086,0.22829660000000002,0.0014,0.0014,0.0014,0.0014,0.0166964,0.0014,2.61e-05,1.968e-02,2.276e-09
1,1,1,1,1,704,7,284,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.0014,0.5988094,0.006498799999999999,0.2418934,2.61e-05,1.964e-02,2.488e-09
1,1,1,14,1,910,1,71,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0124474,0.0014,0.7738682,0.0014,0.060885999999999996,2.61e-05,1.722e-02,2.616e-09
1,1,776,180,1,1,1,39,8,1000,2.8653e-11,0.0014,0.0014,0.659995,0.15351420000000002,0.0014,0.0014,0.0014,0.0336924,2.61e-05,1.897e-02,2.379e-09
1,287,1,1,1,42,666,1,8,1000,2.8653e-11,0.0014,0.24444280000000002,0.0014,0.0014,0.0014,0.0362418,0.5665169999999999,0.0014,2.61e-05,1.715e-02,2.393e-09
1,781,25,1,1,1,1,189,8,1000,2.8653e-11,0.0014,0.6642440000000001,0.021795199999999997,0.0014,0.0014,0.0014,0.0014,0.1611624,2.61e-05,1.912e-02,2.388e-09
1,1,1,114,1,1,24,857,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.09742740000000001,0.0014,0.0014,0.0209454,0.7288288,2.61e-05,1.657e-02,2.613e-09
1,1,160,1,812,23,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.1365182,0.0014,0.6905878000000001,0.020095599999999998,0.0014,0.0014,2.61e-05,1.723e-02,2.466e-09
1,757,208,30,1,1,1,1,8,1000,2.8653e-11,0.0014,0.6438488,0.1773086,0.0260442,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.915e-02,2.332e-09
839,137,1,1,1,1,19,1,8,1000,2.8653e-11,0.7135324,0.11697280000000002,0.0014,0.0014,0.0014,0.0014,0.0166964,0.0014,2.61e-05,1.826e-02,2.359e-09
1,1,1,33,250,1,1,712,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0285936,0.2130002,0.0014,0.0014,0.6056078,2.61e-05,1.731e-02,2.497e-09
1,1,190,1,795,1,10,1,8,1000,2.8653e-11,0.0014,0.0014,0.16201220000000002,0.0014,0.6761412,0.0014,0.0090482,0.0014,2.61e-05,1.725e-02,2.449e-09
1,1,876,1,1,108,1,11,8,1000,2.8653e-11,0.0014,0.0014,0.744975,0.0014,0.0014,0.09232860000000001,0.0014,0.009898,2.61e-05,1.791e-02,2.463e-09
1,1,1,1,569,1,9,417,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.4840864,0.0014,0.0081984,0.3549168,2.61e-05,1.958e-02,2.431e-09
1,614,1,1,365,1,1,16,8,1000,2.8653e-11,0.0014,0.5223274,0.0014,0.0014,0.3107272,0.0014,0.0014,0.014147,2.61e-05,1.994e-02,2.314e-09
1,27,706,1,1,1,1,262,8,1000,2.8653e-11,0.0014,0.0234948,0.6005090000000001,0.0014,0.0014,0.0014,0.0014,0.2231978,2.61e-05,1.938e-02,2.385e-09
1,1,68,1,916,11,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.058336599999999995,0.0014,0.778967,0.009898,0.0014,0.0014,2.61e-05,1.692e-02,2.567e-09
1,1,746,233,1,1,16,1,8,1000,2.8653e-11,0.0014,0.0014,0.634501,0.19855360000000002,0.0014,0.0014,0.014147,0.0014,2.61e-05,1.927e-02,2.373e-09
528,1,1,28,1,1,1,439,8,1000,2.8653e-11,0.4492446,0.0014,0.0014,0.0243446,0.0014,0.0014,0.0014,0.3736124,2.61e-05,1.835e-02,2.318e-09
1,28,1,329,1,1,1,638,8,1000,2.8653e-11,0.0014,0.0243446,0.0014,0.28013439999999995,0.0014,0.0014,0.0014,0.5427225999999999,2.61e-05,1.754e-02,2.429e-09
1,30,784,1,1,1,181,1,8,1000,2.8653e-11,0.0014,0.0260442,0.6667934,0.0014,0.0014,0.0014,0.154364,0.0014,2.61e-05,1.885e-02,2.403e-09
1,8,1,1,20,1,967,1,8,1000,2.8653e-11,0.0014,0.007348599999999999,0.0014,0.0014,0.017546199999999998,0.0014,0.8223068,0.0014,2.61e-05,1.677e-02,2.699e-09
